"outcome","rv0","apply","Z","D"
0,-0.2487898089172,0,0,0
0,0.23910569105692,0,1,0
0,-0.41830894308944,0,0,0
0,0.49975609756098,0,1,0
0,-0.52798699186992,0,0,0
0,-0.55926829268292,0,0,0
0,0.2189430894309,0,1,0
0,0.79911764705882,0,1,0
0,0.222455625,0,1,0
0,-0.3363137254902,0,0,0
0,-0.82273008130082,0,0,0
0,-0.52329824561404,0,0,0
0,0.2360975609756,0,1,0
0,0.5979674796748,0,1,0
0,0.43304294736842,0,1,0
0,-0.76713821138212,0,0,0
0,-0.72560975609756,0,0,0
0,-0.2650406504065,0,0,0
0,0.4349593495935,0,1,0
0,-0.25422901960784,0,0,0
0,0.36310569105692,0,1,0
0,-0.69341463414634,0,0,0
0,-0.89764227642276,0,0,0
0,-0.93932019607844,0,0,0
0,-0.18813725490196,0,0,0
0,0.82922195121952,0,1,0
0,0.36853658536586,0,1,0
0,-0.28527479674796,0,0,0
0,-0.79831578947368,0,0,0
0,0.76872280701754,0,1,0
0,0.66723117647058,0,1,0
0,0.82317967479674,0,1,0
0,-0.2985294117647,0,0,0
0,-0.4481754385965,0,0,0
0,0.90980392156862,0,1,0
0,-0.7960156862745,0,0,0
0,0.16715447154472,0,1,0
0,0.26617886178862,0,1,0
0,-0.85841442253522,0,0,0
0,0.11950325203252,0,1,0
0,0.7369918699187,0,1,0
0,0.23813008130082,0,1,0
1,-0.44975438596492,0,0,0
0,0.48395915789474,0,1,0
0,0.98770588235294,0,1,0
0,-0.2579649122807,0,0,0
0,0.41959349593496,0,1,0
0,0.83426016260162,0,1,0
0,0.65333333333334,0,1,0
0,0.3906627368421,0,1,0
0,0.7597625,0,1,0
0,0.3789430894309,0,1,0
1,-0.10243902439024,0,0,0
0,0.51592356687898,0,1,0
1,0.15892156862746,0,1,0
1,-0.91239837398374,0,0,0
0,-0.69651649122806,0,0,0
0,-0.6660975609756,0,0,0
0,-0.6419512195122,0,0,0
1,-0.33107843137254,0,0,0
0,-0.386,0,0,0
0,0.1809956862745,0,1,0
0,-0.52766016260162,0,0,0
0,-0.52654650406504,0,0,0
0,0.0834634146341399,0,1,0
0,-0.68282276422764,0,0,0
0,0.45926829268292,0,1,0
0,-0.0125203252032599,0,0,0
0,0.7190652631579,0,1,0
0,0.0314625,0,1,0
0,0.25203125,0,1,0
0,-0.24552845528456,0,0,0
0,0.45313725490196,0,1,0
0,0.0649794117647001,0,1,0
1,-0.37531707317074,0,0,0
0,-0.77044715447154,0,0,0
0,-0.39337579617834,0,0,0
0,0.14957723577236,0,1,0
0,-0.0970731707317002,0,0,0
0,-0.63796081300814,0,0,0
0,-0.67659967479674,0,0,0
0,-0.1501887804878,0,0,0
0,0.0402450980392201,0,1,0
0,0.8706862745098,0,1,0
0,0.96747967479674,0,1,0
0,0.86611464968152,0,1,0
0,-0.411038699187,0,0,0
0,-0.0802635294117601,0,0,0
0,0.38473630573248,0,1,0
0,-0.0586991869918798,0,0,0
0,-0.74358,0,0,0
0,0.22146341463414,0,1,0
0,0.37821146496816,0,1,0
1,0.4483487804878,0,1,0
0,-0.7608362601626,0,0,0
1,0.55751219512196,0,1,0
0,-0.18682926829268,0,0,0
0,-0.99947228070176,0,0,0
0,-0.39652333333334,0,0,0
0,0.33127450980392,0,1,0
0,-0.38373983739838,0,0,0
0,0.807798125,0,1,0
0,0.734888125,0,1,0
0,0.17617479674796,0,1,0
0,-0.69888127388534,0,0,0
0,-0.06717235772358,0,0,0
0,0.35861788617886,0,1,0
0,-0.19029411764706,0,0,0
0,-0.69468070175438,0,0,0
1,-0.13561382113822,0,0,0
0,-0.0523529411764801,0,0,0
0,-0.99091929824562,0,0,0
0,-0.41326552845528,0,0,0
0,-0.43487804878048,0,0,0
0,-0.76170731707318,0,0,0
0,-0.1790243902439,0,0,0
0,0.34445529824562,0,1,0
0,-0.0389215686274601,0,0,0
0,-0.51269219512196,0,0,0
0,0.2938245614035,0,1,0
0,0.55268780487804,0,1,0
0,0.91343137254902,0,1,0
0,0.1240162601626,0,1,0
0,-0.5230487804878,0,0,0
0,0.12437235772358,0,1,0
0,-0.49967235294118,0,0,0
0,0.69559450980392,0,1,0
0,0.29159658536586,0,1,0
0,0.43791788617886,0,1,0
0,-0.36578529411764,0,0,0
0,-0.11032520325204,0,0,0
0,-0.4169268292683,0,0,0
1,-0.30116926829268,0,0,0
0,0.5230081300813,0,1,0
0,-0.91066666666666,0,0,0
0,0.11157684210526,0,1,0
1,-0.20540350877192,0,0,0
0,-0.19186274509804,0,0,0
0,-0.80886178861788,0,0,0
0,0.14090274509804,0,1,0
0,0.0296747967479601,0,1,0
1,-0.40264227642276,0,0,0
0,-0.69794117647058,0,0,0
0,-0.00574292682925989,0,0,0
1,0.11839215686274,0,1,0
0,0.28747967479674,0,1,0
0,-0.49053725490196,0,0,0
0,-0.34585365853658,0,0,0
0,-0.6251725490196,0,0,0
0,-0.30054803921568,0,0,0
0,-0.0917886178861801,0,0,0
0,0.87626016260162,0,1,0
0,-0.9009756097561,0,0,0
0,-0.54882352941176,0,0,0
0,-0.40016260162602,0,0,0
0,-0.82017647058824,0,0,0
0,0.7328431372549,0,1,0
0,0.45776552845528,0,1,0
0,0.43177070063694,0,1,0
0,-0.9544,0,0,0
0,0.21088561403508,0,1,0
0,0.29947886178862,0,1,0
0,0.22156862745098,0,1,0
0,-0.79983739837398,0,0,0
0,-0.27532276422764,0,0,0
0,0.422158,0,1,0
0,0.189918699187,0,1,0
0,-0.0224509803921599,0,0,0
0,-0.13682926829268,0,0,0
1,0.76088235294118,0,1,0
0,-0.66385365853658,0,0,0
0,-0.88585365853658,0,0,0
0,-0.41580016260162,0,0,0
1,-0.86549509803922,0,0,0
0,-0.3536094308943,0,0,0
0,0.23130081300812,0,1,0
0,0.591438625,0,1,0
0,-0.731875,0,0,0
0,-0.27098039215686,0,0,0
0,-0.9079375,0,0,0
0,-0.54975609756098,0,0,0
0,-0.80624325203252,0,0,0
0,0.81747368421052,0,1,0
0,0.00883593495934001,0,1,0
0,0.69252032520326,0,1,0
0,0.18058536585366,0,1,0
1,-0.0648130081300798,0,0,0
0,0.95089105691056,0,1,0
0,0.5000487804878,0,1,0
0,-0.21432016260162,0,0,0
0,0.22318617886178,0,1,0
0,0.91492843137254,0,1,0
0,-0.8822,0,0,0
0,-0.1043137254902,0,0,0
0,0.47127450980392,0,1,0
0,-0.00211382113822001,0,0,0
0,0.15829268292682,0,1,0
0,0.45445614035088,0,1,0
0,0.38151298245614,0,1,0
0,0.2129268292683,0,1,0
0,0.5438985915493,0,1,0
0,0.90687719298246,0,1,0
0,-0.24686274509804,0,0,0
0,-0.42299411764706,0,0,0
0,0.68414634146342,0,1,0
1,0.55143859649122,0,1,0
1,0.0510905882352999,0,1,0
0,0.34414634146342,0,1,0
1,-0.98519607843138,0,0,0
0,-0.88382113821138,0,0,0
0,-0.22732631578948,0,0,0
0,0.73020780487804,0,1,0
0,0.41626016260162,0,1,0
0,-0.7560162601626,0,0,0
0,0.38420701754386,0,1,0
0,0.76934959349594,0,1,0
0,-0.9686274509804,0,0,0
0,-0.68259588235294,0,0,0
0,0.22669392156862,0,1,0
0,-0.16632520325204,0,0,0
1,0.68238032520326,0,1,0
0,0.14701951219512,0,1,0
0,-0.0787254901960801,0,0,0
0,0.56813725490196,0,1,0
0,0.0829299363057398,0,1,0
1,0.31616764705882,0,1,0
0,0.5260162601626,0,1,0
0,-0.29813880701754,0,0,0
0,-0.41931707317074,0,0,0
0,-0.61519607843138,0,0,0
0,0.70364331210192,0,1,0
0,-0.3747705882353,0,0,0
0,-0.34119298245614,0,0,0
0,-0.15024390243902,0,0,0
0,-0.55813725490196,0,0,0
0,-0.00382113821138009,0,0,0
0,-0.93514975609756,0,0,0
0,-0.13785853658536,0,0,0
0,0.41813725490196,0,1,0
0,0.0519512195121999,0,1,0
0,0.34739837398374,0,1,0
0,-0.74455284552846,0,0,0
0,0.3069105691057,0,1,0
0,0.3968430894309,0,1,0
0,0.0940650406503999,0,1,0
0,0.21775609756098,0,1,0
0,0.5939,0,1,0
0,-0.11379649122806,0,0,0
0,0.13813008130082,0,1,0
0,-0.965,0,0,0
0,0.25357235772358,0,1,0
1,0.0300639215686198,0,1,0
0,0.53592294736842,0,1,0
1,-0.3009268292683,0,0,0
0,0.4070731707317,0,1,0
1,0.56975609756098,0,1,0
0,0.28863414634146,0,1,0
0,0.77052520325204,0,1,0
0,-0.44460784313726,0,0,0
0,-0.7379512195122,0,0,0
0,-0.31430894308944,0,0,0
0,0.18341463414634,0,1,0
0,0.4739872611465,0,1,0
0,-0.23106471544716,0,0,0
0,0.26612113821138,0,1,0
0,0.33077098039216,0,1,0
1,-0.62883921568628,0,0,0
0,0.46990196078432,0,1,0
0,-0.32348634146342,0,0,0
0,0.7239024390244,0,1,0
0,-0.16687739837398,0,0,0
0,0.88861788617886,0,1,0
0,0.41254901960784,0,1,0
1,0.48811544715448,0,1,0
0,-0.0329162601626002,0,0,0
0,0.23381707317074,0,1,0
0,0.10735294117648,0,1,0
0,-0.89447154471544,0,0,0
0,0.87973503184714,0,1,0
0,-0.70508125,0,0,0
0,0.0401626016260201,0,1,0
0,-0.40511764705882,0,0,0
0,0.46292993630574,0,1,0
0,0.37212352941176,0,1,0
0,-0.8465081300813,0,0,0
0,-0.60332631578948,0,0,0
1,0.1743918699187,0,1,0
0,-0.26550318471338,0,0,0
0,0.1836274509804,0,1,0
1,0.26164227642276,0,1,0
0,-0.3114705882353,0,0,0
0,0.77048780487804,0,1,0
0,-0.99759349593496,0,0,0
0,0.47293983739838,0,1,0
1,0.3360701754386,0,1,0
1,0.60352676056338,0,1,0
1,0.00308943089429995,0,1,0
0,0.62056910569106,0,1,0
0,-0.66422764227642,0,0,0
0,-0.63550959349594,0,0,0
0,0.46606147368422,0,1,0
0,-0.68072549019608,0,0,0
0,0.00382276422764007,0,1,0
1,0.50520325203252,0,1,0
0,0.59829268292682,0,1,0
0,-0.84656862745098,0,0,0
0,-0.52,0,0,0
0,0.36276422764228,0,1,0
0,0.62656910569106,0,1,0
0,-0.42611464968152,0,0,0
0,-0.79053375438596,0,0,0
0,0.66895078431372,0,1,0
1,-0.598478,0,0,0
0,-0.73705882352942,0,0,0
0,0.62465723577236,0,1,0
0,0.49975365853658,0,1,0
1,-0.59358823529412,0,0,0
0,-0.41704552845528,0,0,0
0,-0.55373983739838,0,0,0
0,0.08914634146342,0,1,0
0,0.36022877192982,0,1,0
1,-0.4078569105691,0,0,0
0,0.14048780487804,0,1,0
1,0.989859,0,1,0
1,0.66323529411764,0,1,0
0,-0.30764912280702,0,0,0
0,-0.66100235294118,0,0,0
1,-0.14290235294118,0,0,0
0,0.374481300813,0,1,0
0,0.8014705882353,0,1,0
0,-0.0065088235294199,0,0,0
0,-0.20878048780488,0,0,0
0,0.56835087719298,0,1,0
0,0.73898089171974,0,1,0
0,0.44349512195122,0,1,0
1,-0.48286176470588,0,0,0
0,-0.0430894308943,0,0,0
0,-0.6459114385965,0,0,0
0,-0.70872549019608,0,0,0
0,0.27098536585366,0,1,0
1,0.0546341463414599,0,1,0
0,-0.34856862745098,0,0,0
0,0.47147274509804,0,1,0
0,-0.7339024390244,0,0,0
0,0.67585365853658,0,1,0
0,-0.34401960784314,0,0,0
0,0.73228070175438,0,1,0
0,-0.58738211382114,0,0,0
1,0.450201,0,1,0
1,-0.628025477707,0,0,0
0,-0.48821138211382,0,0,0
0,0.0551107317073202,0,1,0
0,0.15686274509804,0,1,0
1,-0.63853658536586,0,0,0
0,-0.6048193495935,0,0,0
0,0.60442105263158,0,1,0
0,0.35073170731708,0,1,0
0,0.14260882352942,0,1,0
0,-0.20682156862746,0,0,0
0,0.58700294117648,0,1,0
1,-0.78571588235294,0,0,0
1,-0.96243902439024,0,0,0
0,-0.52834634146342,0,0,0
0,-0.41250119298246,0,0,0
0,-0.0123254901960801,0,0,0
0,0.0586178861788601,0,1,0
0,0.66905882352942,0,1,0
0,-0.58092156862746,0,0,0
0,0.4277705882353,0,1,0
0,0.00803960784314004,0,1,0
0,-0.54471544715448,0,0,0
0,-0.0502456140350801,0,0,0
0,-0.610081300813,0,0,0
0,-0.0443902439024401,0,0,0
0,0.53134536585366,0,1,0
0,-0.25170227642276,0,0,0
1,-0.30674796747968,0,0,0
1,-0.1218245614035,0,0,0
1,-0.8062375609756,0,0,0
0,-0.44379823529412,0,0,0
0,-0.50122843137254,0,0,0
0,-0.0137073170731801,0,0,0
0,-0.2904931372549,0,0,0
0,-0.00352941176470013,0,0,0
0,-0.70401960784314,0,0,0
0,-0.05456910569106,0,0,0
0,0.89975609756098,0,1,0
0,-0.8438596491228,0,0,0
0,-0.34715447154472,0,0,0
0,0.41861788617886,0,1,0
0,0.93535414012738,0,1,0
0,-0.94045528455284,0,0,0
1,-0.32886178861788,0,0,0
0,-0.84024227642276,0,0,0
0,-0.9570731707317,0,0,0
0,0.63443593495934,0,1,0
1,-0.58492912280702,0,0,0
0,-0.44186274509804,0,0,0
0,-0.10975789473684,0,0,0
0,-0.69705882352942,0,0,0
0,-0.1270731707317,0,0,0
0,-0.42382352941176,0,0,0
0,0.1739375,0,1,0
0,0.19523536842106,0,1,0
0,0.28715789473684,0,1,0
0,-0.13349593495934,0,0,0
1,-0.56072487804878,0,0,0
0,0.24560975609756,0,1,0
1,-0.24968152866242,0,0,0
0,0.22960784313726,0,1,0
0,0.2658245614035,0,1,0
0,0.66747967479674,0,1,0
0,-0.3873362745098,0,0,0
0,-0.08382352941176,0,0,0
0,0.95509803921568,0,1,0
0,0.81924294117648,0,1,0
1,-0.11882352941176,0,0,0
0,0.73710569105692,0,1,0
1,0.88044912280702,0,1,0
0,-0.64626016260162,0,0,0
0,-0.71626016260162,0,0,0
1,-0.86191470588236,0,0,0
0,0.5132494117647,0,1,0
0,0.35162601626016,0,1,0
0,0.11929739837398,0,1,0
0,0.5630487804878,0,1,0
0,-0.43535,0,0,0
0,-0.3385294117647,0,0,0
1,-0.19325490196078,0,0,0
0,0.01401960784314,0,1,0
0,0.0557843137255,0,1,0
0,-0.20365853658536,0,0,0
0,-0.67512195121952,0,0,0
0,0.32951219512196,0,1,0
0,0.10664117647058,0,1,0
0,0.37186274509804,0,1,0
0,0.6715875,0,1,0
0,-0.37356016260162,0,0,0
0,0.56858536585366,0,1,0
0,-0.94643929824562,0,0,0
0,-0.36073263157894,0,0,0
0,0.12349593495934,0,1,0
0,-0.37780487804878,0,0,0
0,0.7506862745098,0,1,0
0,-0.1839512195122,0,0,0
0,-0.48093333333334,0,0,0
0,-0.1539649122807,0,0,0
0,-0.86905263157894,0,0,0
0,-0.6170731707317,0,0,0
0,-0.5255294117647,0,0,0
0,0.24138211382114,0,1,0
0,-0.44676470588236,0,0,0
0,-0.53252845528456,0,0,0
1,0.78951219512196,0,1,0
0,0.6884076433121,0,1,0
0,0.81323529411764,0,1,0
1,0.7049105691057,0,1,0
0,-0.1956862745098,0,0,0
0,-0.45764156862746,0,0,0
0,-0.70439170731708,0,0,0
0,0.92,0,1,0
0,-0.76772357723578,0,0,0
1,-0.42585365853658,0,0,0
0,0.58430894308944,0,1,0
0,-0.49610784313726,0,0,0
0,0.72117647058824,0,1,0
0,0.65560975609756,0,1,0
0,0.87512195121952,0,1,0
0,-0.29598039215686,0,0,0
0,-0.66927837398374,0,0,0
0,-0.9572875,0,0,0
0,0.93210191082802,0,1,0
0,-0.20183414634146,0,0,0
0,0.3763725490196,0,1,0
0,-0.63666666666666,0,0,0
0,0.66959349593496,0,1,0
0,-0.16918991869918,0,0,0
0,-0.95410569105692,0,0,0
0,-0.11400392156862,0,0,0
0,-0.17263739837398,0,0,0
0,-0.35972357723578,0,0,0
0,-0.18886178861788,0,0,0
1,-0.61026185915492,0,0,0
0,0.89901960784314,0,1,0
0,-0.45624390243902,0,0,0
0,-0.14736842105264,0,0,0
0,-0.70188780487804,0,0,0
0,0.75870487804878,0,1,0
0,-0.61743137254902,0,0,0
0,0.99442276422764,0,1,0
0,0.0480392156862799,0,1,0
0,0.20206666666666,0,1,0
0,0.15102470175438,0,1,0
0,0.34972081300814,0,1,0
1,-0.81990196078432,0,0,0
0,-0.9840650406504,0,0,0
0,-0.12089430894308,0,0,0
0,-0.95983739837398,0,0,0
0,-0.66264731707318,0,0,0
0,-0.66033333333334,0,0,0
0,-0.03619607843138,0,0,0
1,0.21029411764706,0,1,0
0,-0.38738829268292,0,0,0
0,-0.5350406504065,0,0,0
0,-0.15735294117648,0,0,0
0,-0.91658536585366,0,0,0
0,0.40659957894736,0,1,0
1,0.32594165605096,0,1,0
0,0.28033333333334,0,1,0
0,-0.48861788617886,0,0,0
0,0.18884210526316,0,1,0
0,-0.52908070175438,0,0,0
0,-0.34837398373984,0,0,0
0,-0.3592156862745,0,0,0
0,-0.57450731707318,0,0,0
0,0.11169392156862,0,1,0
0,-0.43162601626016,0,0,0
0,0.12768152866242,0,1,0
1,-0.85986829268292,0,0,0
0,0.11138137254902,0,1,0
0,-0.46813725490196,0,0,0
1,-0.45831578947368,0,0,0
0,0.1322956862745,0,1,0
1,0.71325235772358,0,1,0
0,-0.60860784313726,0,0,0
0,-0.31476780487804,0,0,0
0,0.6260162601626,0,1,0
0,0.2403968627451,0,1,0
0,-0.0949137500000001,0,0,0
0,-0.83366666666666,0,0,0
0,-0.6669081300813,0,0,0
0,-0.0225156097561001,0,0,0
0,-0.49586894308944,0,0,0
0,0.42912357723578,0,1,0
0,-0.44060280254778,0,0,0
0,0.88601894736842,0,1,0
0,-0.31578947368422,0,0,0
0,0.323781300813,0,1,0
0,0.29622764227642,0,1,0
0,-0.10058823529412,0,0,0
0,-0.72549019607844,0,0,0
0,-0.0954227642276401,0,0,0
0,0.6899430894309,0,1,0
0,0.12349268292682,0,1,0
0,0.3199298245614,0,1,0
0,-0.05892647058824,0,0,0
0,0.6342593495935,0,1,0
0,-0.06460784313726,0,0,0
0,0.61621614035088,0,1,0
1,0.89560975609756,0,1,0
0,0.90071707317074,0,1,0
0,0.0233476422764201,0,1,0
0,-0.85780487804878,0,0,0
0,0.75077894736842,0,1,0
0,0.68954385964912,0,1,0
0,0.68837398373984,0,1,0
1,0.81588235294118,0,1,0
0,-0.5298,0,0,0
0,0.43003921568628,0,1,0
0,-0.37549019607844,0,0,0
0,-0.45859649122808,0,0,0
0,0.54,0,1,0
1,-0.0417886178861801,0,0,0
0,0.29745098039216,0,1,0
0,-0.6012274509804,0,0,0
0,0.02859649122808,0,1,0
0,-0.30954140127388,0,0,0
0,0.6438105691057,0,1,0
0,0.20700980392156,0,1,0
0,0.0843089430894401,0,1,0
0,0.8650406504065,0,1,0
0,-0.33962294117648,0,0,0
0,-0.45711382113822,0,0,0
0,0.8940650406504,0,1,0
0,0.62235772357724,0,1,0
0,0.62652631578948,0,1,0
0,0.0560162601626002,0,1,0
0,0.65095541401274,0,1,0
0,-0.66411764705882,0,0,0
0,-0.81817375,0,0,0
0,0.6059674796748,0,1,0
1,-0.1957052631579,0,0,0
0,0.71656140350878,0,1,0
0,-0.20365853658536,0,0,0
0,-0.98764227642276,0,0,0
0,-0.9475081300813,0,0,0
1,0.86764227642276,0,1,0
0,-0.29047398373984,0,0,0
0,-0.21564227642276,0,0,0
0,0.70509554140128,0,1,0
0,0.91150406504066,0,1,0
0,0.81872549019608,0,1,0
0,0.5490243902439,0,1,0
0,-0.96837398373984,0,0,0
1,-0.99627450980392,0,0,0
0,0.13060975609756,0,1,0
0,0.44414634146342,0,1,0
0,0.25931024390244,0,1,0
0,-0.67573983739838,0,0,0
0,0.43147967479674,0,1,0
0,-0.35683957894736,0,0,0
0,0.45687804878048,0,1,0
1,0.7179674796748,0,1,0
1,0.96369426751592,0,1,0
0,0.16574032520326,0,1,0
0,-0.5978637254902,0,0,0
1,0.89891674796748,0,1,0
0,-0.84074,0,0,0
1,0.15922764227642,0,1,0
0,-0.66514245614036,0,0,0
0,-0.93865349593496,0,0,0
0,0.38405095541402,0,1,0
0,0.60730081300812,0,1,0
0,-0.1962830894309,0,0,0
1,-0.16980392156862,0,0,0
0,0.78611464968152,0,1,0
0,-0.6808431372549,0,0,0
0,0.51298245614036,0,1,0
0,0.26853658536586,0,1,0
0,0.32137579617834,0,1,0
0,-0.46927450980392,0,0,0
0,0.00372000000000007,0,1,0
0,0.50284552845528,0,1,0
0,-0.066125,0,0,0
0,-0.60968784313726,0,0,0
0,-0.21731707317074,0,0,0
0,0.84029411764706,0,1,0
0,-0.97886624561404,0,0,0
0,0.451974522293,0,1,0
0,-0.94541463414634,0,0,0
0,0.68582392156862,0,1,0
0,0.43900636942676,0,1,0
0,-0.9863725490196,0,0,0
0,0.1133232,0,1,0
0,-0.9304125,0,0,0
0,-0.78218591549296,0,0,0
0,-0.75607843137254,0,0,0
0,-0.61526829268292,0,0,0
0,0.93417647058824,0,1,0
0,-0.35073170731708,0,0,0
0,-0.38047843137254,0,0,0
0,0.6820325203252,0,1,0
1,0.3720325203252,0,1,0
0,0.37504390243902,0,1,0
0,0.17325203252032,0,1,0
0,0.946875,0,1,0
1,-0.314541300813,0,0,0
0,-0.19711382113822,0,0,0
0,0.28580487804878,0,1,0
0,-0.0349019607843202,0,0,0
0,-0.17220146341464,0,0,0
0,0.5321568627451,0,1,0
1,-0.54448019607844,0,0,0
0,-0.0613821138211399,0,0,0
0,0.85330933333334,0,1,0
0,0.99657886178862,0,1,0
0,0.18589430894308,0,1,0
0,-0.72066666666666,0,0,0
0,0.0128421052631598,0,1,0
0,-0.47677192982456,0,0,0
0,-0.44276422764228,0,0,0
0,-0.47677192982456,0,0,0
1,-0.63187479674796,0,0,0
0,-0.07014736842106,0,0,0
0,-0.2870731707317,0,0,0
0,-0.91411040650406,0,0,0
0,-0.5640650406504,0,0,0
0,-0.51346341463414,0,0,0
0,0.98510569105692,0,1,0
0,-0.98303921568628,0,0,0
0,0.76235294117648,0,1,0
0,-0.285,0,0,0
0,0.5363137254902,0,1,0
0,-0.74188331210192,0,0,0
0,-0.39343137254902,0,0,0
0,-0.19919268292682,0,0,0
1,0.84266666666666,0,1,0
1,0.2071568627451,0,1,0
0,-0.37615843137254,0,0,0
0,-0.5450406504065,0,0,0
0,-0.48447154471544,0,0,0
0,0.10081300813008,0,1,0
0,0.71656862745098,0,1,0
0,0.13307157894736,0,1,0
0,-0.0512195121951201,0,0,0
0,-0.50674796747968,0,0,0
0,-0.516941125,0,0,0
0,0.94872178861788,0,1,0
0,-0.44762845528456,0,0,0
0,0.64032520325204,0,1,0
0,0.1338,0,1,0
1,-0.0586274509804,0,0,0
0,0.91508617886178,0,1,0
0,0.95853658536586,0,1,0
0,0.69101470588236,0,1,0
0,-0.97210048780488,0,0,0
0,-0.9765692631579,0,0,0
0,-0.8936556097561,0,0,0
0,0.47831578947368,0,1,0
0,-0.74303510588236,0,0,0
0,0.1360162601626,0,1,0
0,-0.36586162601626,0,0,0
0,0.40825754385964,0,1,0
0,0.2339298245614,0,1,0
0,0.0624175796178399,0,1,0
1,0.250186,0,1,0
0,-0.6346043902439,0,0,0
0,0.39649019607844,0,1,0
0,0.16060162601626,0,1,0
0,0.58705333333334,0,1,0
0,0.78024390243902,0,1,0
0,-0.85877333333334,0,0,0
1,-0.0945098039215602,0,0,0
0,0.58393503184714,0,1,0
0,0.0870569105691,0,1,0
1,0.35983739837398,0,1,0
0,0.18915040650406,0,1,0
0,0.3924705882353,0,1,0
1,0.279538125,0,1,0
0,-0.21934959349594,0,0,0
0,-0.43310569105692,0,0,0
0,-0.3942156862745,0,0,0
1,0.43141463414634,0,1,0
1,-0.73607843137254,0,0,0
1,-0.32500392156862,0,0,0
0,0.39556097560976,0,1,0
0,0.51842843137254,0,1,0
0,-0.0728048780487799,0,0,0
0,0.3530081300813,0,1,0
0,0.85900650406504,0,1,0
1,-0.68539215686274,0,0,0
0,-0.8910406504065,0,0,0
0,0.28121951219512,0,1,0
0,0.48824715447154,0,1,0
0,-0.7820625,0,0,0
0,-0.82346959349594,0,0,0
0,-0.4410162601626,0,0,0
0,-0.00536585365854007,0,0,0
0,0.57373983739838,0,1,0
0,0.46849122807018,0,1,0
0,0.80934959349594,0,1,0
0,-0.63040112280702,0,0,0
0,0.2328794117647,0,1,0
0,-0.03484490196078,0,0,0
1,-0.1606,0,0,0
0,-0.65138598726114,0,0,0
0,-0.14320325203252,0,0,0
0,0.0869131249999999,0,1,0
0,0.84235772357724,0,1,0
0,-0.0136271544715401,0,0,0
0,-0.93162105263158,0,0,0
0,0.14186260162602,0,1,0
0,-0.0189430894309,0,0,0
1,0.30278849122808,0,1,0
0,-0.39619544715448,0,0,0
0,0.26855284552846,0,1,0
0,0.88926829268292,0,1,0
0,-0.5784568627451,0,0,0
1,0.73128276422764,0,1,0
0,0.80588617886178,0,1,0
0,-0.6557843137255,0,0,0
0,0.15975609756098,0,1,0
0,0.87477477707006,0,1,0
0,-0.46,0,0,0
1,0.89626,0,1,0
0,0.5042650406504,0,1,0
0,-0.18861788617886,0,0,0
0,0.7735625,0,1,0
0,-0.33764390243902,0,0,0
0,0.63967479674796,0,1,0
0,-0.61907843137254,0,0,0
0,-0.27626016260162,0,0,0
1,0.35745222929936,0,1,0
1,-0.0875006369426799,0,0,0
1,-0.0909445528455199,0,0,0
0,0.6929403508772,0,1,0
0,-0.62659274509804,0,0,0
0,0.4363725490196,0,1,0
0,-0.15911764705882,0,0,0
0,0.61447154471544,0,1,0
0,0.90829268292682,0,1,0
0,-0.56205882352942,0,0,0
0,0.0113687804878002,0,1,0
1,0.5001593495935,0,1,0
0,0.0731372549019601,0,1,0
1,0.31972666666666,0,1,0
0,0.81731470588236,0,1,0
1,0.62247154471544,0,1,0
0,0.61317073170732,0,1,0
1,0.0757961783439401,0,1,0
0,0.68,0,1,0
0,-0.40978861788618,0,0,0
0,-0.69951219512196,0,0,0
0,0.46577235772358,0,1,0
0,-0.5606,0,0,0
0,0.03845528455284,0,1,0
0,0.63278048780488,0,1,0
0,0.28677647058824,0,1,0
1,0.7930756687898,0,1,0
0,0.1278431372549,0,1,0
0,-0.76743137254902,0,0,0
1,0.22063157894736,0,1,0
1,0.2624714385965,0,1,0
0,0.0164227642276401,0,1,0
0,-0.76089430894308,0,0,0
1,-0.0450894308942999,0,0,0
0,-0.73365853658536,0,0,0
0,0.14911764705882,0,1,0
0,0.82040650406504,0,1,0
1,-0.85235294117648,0,0,0
1,-0.37337382113822,0,0,0
0,0.5732,0,1,0
0,-0.13334607843138,0,0,0
0,0.87306098039216,0,1,0
0,0.75154471544716,0,1,0
0,-0.43798484210526,0,0,0
0,-0.79967479674796,0,0,0
0,0.79170731707318,0,1,0
1,0.80154385964912,0,1,0
0,-0.44112552845528,0,0,0
0,0.8877731707317,0,1,0
0,0.32267515923566,0,1,0
0,-0.350218,0,0,0
0,-0.02117647058824,0,0,0
0,-0.17929411764706,0,0,0
0,0.53447154471544,0,1,0
0,-0.16411764705882,0,0,0
0,0.7406862745098,0,1,0
1,0.1037624390244,0,1,0
0,-0.0844830894309001,0,0,0
0,0.26011463414634,0,1,0
0,-0.54882113821138,0,0,0
0,0.21978947368422,0,1,0
0,-0.0372951219512201,0,0,0
0,-0.0121512195121999,0,0,0
0,0.92156862745098,0,1,0
0,-0.7179674796748,0,0,0
0,-0.01634146341464,0,0,0
1,-0.19569105691056,0,0,0
0,-0.0927642276422801,0,0,0
0,-0.15310731707318,0,0,0
0,0.72041319298246,0,1,0
0,0.7290650406504,0,1,0
0,0.19605095541402,0,1,0
0,0.0327642276422801,0,1,0
0,0.3747770700637,0,1,0
0,-0.75727450980392,0,0,0
0,0.2870894308943,0,1,0
0,0.6956862745098,0,1,0
0,0.12750877192982,0,1,0
0,-0.9819512195122,0,0,0
