transport_index_andrsn,occupation_index_andrsn,firms_index_andrsn,consumption_index_andrsn,agriculture_index_andrsn,r2012,t,left,right,mainsample
-.68574971,-.099967077,.14971721,.92652661,.88633674,1,1,0,59,1
-.68574971,.10629643,-1.5295335,.95343316,.41708675,0,0,-1,0,1
.21589714,-.037930269,.19350407,.66006291,.57284719,0,0,-38,0,1
-.68574971,-1.5722005,-1.8129127,-.55698276,-.58173054,0,0,-73,0,1
-.68574971,.055800401,-.73073208,.21390992,1.005519,0,0,-76,0,1
-.68574971,-.62680662,-.16397354,.31238183,-.31289697,1,1,0,19,1
-.68574971,-.55503541,-.047952123,-.53954607,.089279257,1,1,0,16,1
.44870123,-.76853216,.73861247,.094144627,.81048179,0,0,-75,0,1
-.68574971,-1.0588344,-.6269474,-1.1726633,-.33198643,0,1,0,8,1
-.68574971,-.34635407,-.84675348,-.93722904,-.089435205,0,0,-60,0,1
-.68574971,-.66195905,,-.88489217,-.29273003,1,1,0,72,1
2.7320268,-.7221275,.0053063412,-.58298016,.22538069,1,1,0,72,1
-.68574971,-1.0722758,-.44735283,.060370043,-.36177012,0,0,-20,0,1
-.68574971,1.7956886,.95841855,-.44700733,.30703643,1,0,-36,0,1
-.68574971,.13051347,-.6269474,1.1073812,.40738949,1,1,0,66,1
-.68574971,-.90516943,.0053063412,.26783475,.42903116,1,0,-12,0,1
.44870123,-1.46172,1.5482984,1.1962571,-.18999398,1,1,0,7,1
-.68574971,-.11165395,-.6269474,-.15254906,.033025671,1,1,0,46,1
1.813718,-.75334567,-.36850739,.9237569,.82226056,1,1,0,38,1
1.813718,-.87841058,,.59648764,.34360468,1,1,0,71,1
.44870123,-.40318346,.0053063412,1.6305221,.53908253,1,0,-24,0,1
1.813718,-1.6715889,-.6269474,2.642328,-.75322151,0,0,-70,0,1
-.68574971,-.61002058,-.6269474,1.5816072,-.070468351,1,1,0,18,1
-.68574971,-1.6467049,-.36850739,-.31572124,-.12552974,1,0,-1,0,1
-.68574971,-.034613669,-.047952123,1.1731474,1.1929586,1,0,-36,0,1
-.68574971,-.33857051,-.10425569,1.3423882,.53227115,0,1,0,19,1
-.68574971,-.74617589,.103893,.26907018,-.40282664,1,0,-8,0,1
-.68574971,.5894261,-1.3097274,2.2830169,.93490314,1,1,0,20,1
-.68574971,.17183311,-.53306276,1.0655919,1.0251364,0,0,-33,0,1
.91520107,-.8919158,-.73073208,.84872562,.22290948,0,0,-74,0,1
-.68574971,.19626112,-2.2123134,1.2521369,1.3647611,0,1,0,44,1
.44870123,.6758346,.23542714,1.8377486,.96804041,0,0,-60,0,1
-.68574971,.13079634,.42183858,.071120799,.73533702,1,1,0,11,1
.44870123,-.70005465,-.97828776,-1.2254192,-.037775222,0,1,0,0,1
-.68574971,1.6777532,-1.1301328,.84049082,.54568458,0,0,-6,0,1
-.68574971,.76880175,,.63230282,1.0062242,1,1,0,66,1
-.68574971,.28142229,-.22754674,.59637088,.93077189,1,1,0,6,1
1.3638802,-.55460322,1.1046185,.15474287,.66371894,1,1,0,63,1
-.68574971,-.35765877,-.53306276,.025229717,.19179395,0,0,-82,0,1
-.68574971,-.3073459,.42183858,.047562651,.12326133,1,0,-75,0,1
-.68574971,-.17677784,-1.1301328,.11284178,.18722856,1,1,0,71,1
-.68574971,.43556476,1.1542951,.62555176,.54503369,1,0,-38,0,1
-.68574971,.48715103,.19350407,.30749181,.82888085,1,0,-8,0,1
-.68574971,1.7526174,-.10425569,-1.0033613,.017847279,0,0,-19,0,1
-.68574971,1.0762069,.19350407,-.4050197,1.1764166,1,1,0,2,1
-.68574971,1.212276,.27563861,-.51190335,.99001908,1,0,-16,0,1
.21589714,.6382997,-.047952123,.77462041,1.1793669,0,1,0,45,1
.44870123,1.2490652,,-.15390261,.6025486,1,0,-57,0,1
-.68574971,-.61741602,.14971721,-1.1143299,.50508571,1,1,0,58,1
-.68574971,.59586674,.19350407,-.83157158,.59843737,0,0,-50,0,1
-.68574971,.44112349,-.29550767,-.92726946,.90310448,1,0,-21,0,1
-.68574971,.71128398,-.22754674,-1.1580784,.65543765,1,1,0,46,1
-.68574971,1.0214685,.14971721,-.38029879,.95539224,0,1,0,36,1
.44870123,1.1967901,-.97828776,-1.3583673,.38054249,1,0,-40,0,1
-.68574971,1.7413303,-.10425569,1.1346478,.23810516,0,1,0,42,1
-.68574971,-.32450995,.0053063412,-.62570757,1.0188713,1,0,-30,0,1
-.68574971,.0073555801,-1.5295335,-.54555881,.73085767,0,0,-57,0,1
-.68574971,1.024828,-.10425569,-.85056913,1.2146006,1,0,-23,0,1
-.68574971,-1.1153569,-.73073208,-.76302582,.14464481,0,0,-39,0,1
-.68574971,1.5975251,-.29550767,-.82281125,.095020592,0,0,-12,0,1
-.68574971,.66029477,-1.1301328,-.36494979,.75125504,0,0,-67,0,1
-.68574971,.66922516,.23542714,-1.315153,-.99327588,0,1,0,80,1
-.68574971,.64660108,.103893,-1.2637767,-.27961475,1,1,0,38,1
-.68574971,-1.1722786,-.53306276,-1.2624975,-.47745699,1,1,0,81,1
-.68574971,1.1214453,.73861247,-1.2193274,-1.3620921,0,0,-75,0,1
-.68574971,-.24336092,-.29550767,-.3863112,.82410079,0,0,-12,0,1
-.68574971,-.28389063,.19350407,-.22844516,.67651474,0,1,0,36,1
-.68574971,-.74512827,.54911792,-.16300386,.85587525,0,0,-36,0,1
-.68574971,-.70393187,.57852423,-.68264478,.67013508,0,1,0,3,1
-.68574971,.43746611,.89746845,-.48871273,.84191328,1,1,0,31,1
-.68574971,1.1624615,-.10425569,-1.1246916,.33713436,0,1,0,36,1
-.68574971,-.81949568,-.53306276,-1.336754,-.62966943,0,1,0,75,1
2.7153649,.48972395,-2.2123134,-1.1725473,-.28245735,0,0,-30,0,1
1.3503481,.89231694,-.29550767,-.91740292,.88947189,1,0,-83,0,1
-.68574971,-.42775348,1.1860734,-1.2320921,.58751673,0,0,-52,0,1
-.68574971,.84698981,-.97828776,-.48022029,-.063844241,0,1,0,27,1
-.68574971,-.80798608,-2.2123134,-.74702799,.020254228,0,0,-47,0,1
1.813718,.55619198,.7629357,-.93571764,.48319635,1,0,-83,0,1
.67926675,.5478338,1.5802486,.16900077,.76752001,0,1,0,2,1
-.68574971,-.54265261,-1.3097274,-.61355656,.16344996,1,0,-15,0,1
-.68574971,-.59722465,.23542714,-.52394491,.37050298,1,0,-66,0,1
-.68574971,.21926768,1.3964534,-1.015143,.72760618,1,1,0,49,1
.44870123,1.6917272,.63482785,-1.2116294,.14450906,1,0,-58,0,1
-.68574971,1.1460307,.31427255,-1.2096595,.27401093,1,1,0,5,1
-.68574971,1.1794869,.54911792,-1.0979444,1.65318,1,0,-28,0,1
-.68574971,1.2041798,.38727227,-1.1042389,.34432557,0,1,0,55,1
-.68574971,.93088371,-.22754674,-1.3543825,1.1851611,0,0,-21,0,1
-.68574971,1.0367235,-1.3097274,-.43799207,.84122801,0,1,0,53,1
-.68574971,-.90735978,.66181684,.7025978,.80332673,1,1,0,45,1
-.68574971,-1.0678864,.5188064,.21264283,.14851883,0,0,-17,0,1
.44870123,1.1825258,-.10425569,1.2958733,.66359937,0,0,-82,0,1
-.68574971,.84091347,-.53306276,-.59248441,.7146402,1,1,0,13,1
.44870123,.91685009,.97792494,-1.1521579,.72503793,0,1,0,35,1
-.68574971,-.6551314,.54911792,.12507288,-.062352397,1,1,0,32,1
3.6305439,.42929852,.14971721,-.17946027,.15688512,0,1,0,64,1
-.68574971,1.2384369,-.97828776,-.67560178,.86963105,0,0,-29,0,1
-.68574971,-.81694108,.4875325,-.17401724,.99338788,1,1,0,77,1
1.8168479,-.88675416,.45523322,-.50552523,.77839243,1,1,0,35,1
-.68574971,.07198894,-.22754674,-.67046428,.93329465,0,1,0,43,1
1.8168479,1.0493294,.0053063412,-.12846194,1.0347202,0,0,-76,0,1
-.68574971,.353219,-.84675348,-1.1747215,.51542163,0,1,0,45,1
2.7320268,-.81182796,-.6269474,-.056270856,.83755553,1,1,0,27,1
2.4960926,-.99472976,.103893,-.12875125,.29125223,0,1,0,56,1
-.68574971,.92056519,.4875325,-1.3156455,.53666449,0,1,0,24,1
-.68574971,1.4914132,.23542714,-1.2475051,-.0032571272,1,0,-12,0,1
.44870123,.64857543,1.6312985,1.7057141,1.4363402,1,1,0,58,1
-.68574971,.91714627,,-.98759329,1.475876,1,0,-83,0,1
-.68574971,-1.3221465,-.97828776,-.1726476,.19241072,1,0,-14,0,1
-.68574971,.40417096,.5188064,-.72364175,.21792726,1,0,-21,0,1
-.68574971,.67947024,1.1214575,.16374333,.70147836,1,0,-69,0,1
-.68574971,1.5031667,.54911792,.11223403,.30240816,1,0,-1,0,1
.2294292,1.7865899,,-1.5103936,.369434,1,1,0,51,1
1.3638802,1.6716876,,-1.4376943,.6398797,1,1,0,72,1
-.68574971,.21021707,-.73073208,-.080909535,-1.2448604,0,1,0,45,1
.44870123,.53320187,-1.8129127,-.9728812,2.0501819,0,1,0,82,1
-.68574971,.93368047,-.16397354,-1.2022229,.13618037,1,1,0,67,1
-.68574971,-1.0296458,.055832535,-.96308106,-1.3695583,0,0,-45,0,1
-.68574971,-1.0398831,-.16397354,.04744754,.65511686,0,0,-27,0,1
.44870123,-.92648917,-.36850739,-.012704431,.64592445,1,0,-77,0,1
.44870123,1.0426174,.45523322,.081864409,1.2407253,1,0,-45,0,1
.44870123,-.6422475,.54911792,-1.4079875,-1.305786,0,1,0,47,1
.44870123,-.022844156,1.4694526,-.65608561,-.58625692,1,0,-55,0,1
.44870123,-.28130573,2.7524958,.73916918,1.207536,1,1,0,14,1
-.68574971,-.96371126,,1.8199731,-3.3439641,0,0,-75,0,1
.67926675,.34860718,-1.5295335,1.3806566,-.25117773,0,1,0,29,1
-.68574971,.049557451,1.4694526,.59439492,-3.8636539,0,0,-40,0,1
-.68574971,-.18093152,.57852423,.043572932,.52899963,0,0,-61,0,1
2.7320268,-.88130414,-1.5295335,-.64513874,-.32402274,0,0,-26,0,1
1.8168479,-1.3322833,,.11204765,-.96957171,0,1,0,74,1
-.68574971,-.28789365,.0053063412,.66166532,1.113094,1,1,0,2,1
-.68574971,-.15651482,-1.3097274,-.0754105,.83411318,0,0,-53,0,1
1.131076,-.34249279,.63482785,.26965231,1.1942729,1,1,0,45,1
-.68574971,.43556476,,-.51803225,-.11483575,1,1,0,27,1
2.7320268,-.47843611,.0053063412,1.7403837,1.0491258,1,1,0,29,1
2.0496521,1.0455761,.103893,.40989378,.97619289,1,1,0,31,1
.2294292,-.27450711,.63482785,-1.1465831,.62108731,1,1,0,55,1
-.68574971,-.80314529,-.6269474,-.54772472,.27354404,0,0,-73,0,1
4.3298473,-.090866894,.91820711,-.73174876,.69886601,1,1,0,45,1
-.68574971,-.29069933,-.6269474,-.27372304,.98199439,1,0,-19,0,1
3.866478,-.80174166,.83249718,-.070382617,.4417161,1,1,0,46,1
1.83038,-.30432969,.91820711,.46519569,.59974635,1,1,0,27,1
-.68574971,.17953946,.85463393,.43971729,.41345596,1,0,-38,0,1
-.68574971,-.31049955,-1.3097274,-.10384943,.54976618,0,0,-1,0,1
-.68574971,1.0061128,.95841855,-.38352504,1.0936472,1,1,0,8,1
-.68574971,.97775143,-.10425569,-.48338684,1.1873538,0,0,-29,0,1
-.68574971,-.45908305,.57852423,-.590922,.085689515,1,1,0,3,1
-.68574971,-.090775594,1.6798327,-.54150403,2.208945,0,1,0,72,1
.44870123,.037303396,.99705249,-1.0737073,.22716212,0,0,-45,0,1
-.68574971,-1.4600062,.27563861,.42195201,-.013909062,0,0,-15,0,1
-.68574971,-1.1746367,.14971721,-.16651519,.29583213,0,0,-71,0,1
.44870123,-.65169334,.68808627,.058562219,-1.8499392,1,0,-69,0,1
1.813718,-.75504178,1.1380131,1.4322494,-.36205277,0,1,0,48,1
-.68574971,-.034834865,1.087487,-.058201153,.15685423,1,0,-12,0,1
-.68574971,.1788417,1.5482984,.63420051,.51448464,0,0,-39,0,1
-.68574971,-.12959474,-.84675348,.028565427,.48456416,1,1,0,41,1
-.68574971,-.76077712,.57852423,.24650094,.029145176,0,0,-49,0,1
-.68574971,-.12431445,-1.8129127,.36718553,.23779576,1,0,-43,0,1
-.68574971,-.66536444,-1.3097274,-.53587693,.20082292,1,1,0,45,1
-.68574971,-.79387259,-1.5295335,-.13105546,.45423776,0,0,-40,0,1
-.68574971,-.057973094,-1.8129127,.32821321,.18187554,1,0,-8,0,1
-.68574971,-.59838301,-.97828776,.40774652,-.021232139,1,0,-7,0,1
-.68574971,-1.1228493,-.44735283,-.68652016,.073258549,1,1,0,76,1
-.68574971,-1.5446019,-.53306276,-.82910663,.029409966,1,1,0,22,1
-.68574971,-.15128322,-.53306276,-.17987603,.17269586,1,1,0,46,1
-.68574971,.21295507,,-.83360243,.19949877,1,0,-43,0,1
.91520107,-1.2901868,.54911792,.84312689,-.67925161,1,0,-65,0,1
.91520107,-.078276053,.19350407,.19408968,-.65569401,1,1,0,50,1
-.68574971,.61764354,,-1.1315318,-1.6706504,0,1,0,5,1
-.68574971,-.091085427,-1.3097274,-.013916152,.64718115,0,0,-63,0,1
1.813718,1.1217885,-1.5295335,-1.0624179,.5493741,0,1,0,62,1
-.68574971,-.28761455,-.047952123,-.74340326,.65539056,1,1,0,51,1
2.7320268,-.84145147,.14971721,-.73376334,.91298294,0,1,0,53,1
-.68574971,.50966436,-.44735283,-.00489103,.57577503,0,0,-22,0,1
.91520107,-.86127836,.103893,-.70838124,.25623229,0,0,-76,0,1
.44870123,.6012187,.42183858,-.6371749,1.120095,0,1,0,18,1
2.2655272,-.74258608,.23542714,1.1962912,1.1683425,1,0,-61,0,1
-.68574971,-.70797664,-.44735283,1.0921671,.82023466,0,0,-25,0,1
-.68574971,-1.610341,.19350407,.67522126,.19120218,1,0,-17,0,1
-.68574971,-1.1259617,-.73073208,-.44974247,.85793322,0,0,-50,0,1
-.68574971,-.88637763,.68808627,-.3837789,.45272863,0,1,0,21,1
-.68574971,-.13764143,.35144857,.55323428,1.0681139,1,1,0,18,1
-.68574971,-.60894334,.38727227,2.0264595,.59314418,1,0,-5,0,1
-.68574971,.011220734,.68808627,1.0409192,.36184919,1,1,0,0,1
-.68574971,-.33594367,-1.1301328,-1.0181555,.26615113,1,0,-76,0,1
1.131076,1.6742445,-.6269474,.10255538,.77085507,1,0,-17,0,1
.91520107,-1.2167422,.5188064,1.0805762,.55827892,0,1,0,46,1
5.2314949,-.74406719,2.3578653,1.182767,.42249417,1,1,0,58,1
-.68574971,.13921908,-.97828776,-.3092308,1.158263,1,1,0,53,1
-.68574971,1.652915,,-.2725161,.66463751,0,1,0,65,1
-.68574971,-.51068974,.89746845,-.073773406,1.111724,0,1,0,18,1
.44870123,-.18775287,-.36850739,-.31005454,1.0469397,0,0,-36,0,1
-.68574971,-.59349132,-.97828776,.58141112,.84382743,0,0,-38,0,1
-.68574971,-.8020395,.31427255,-.85633767,.59628963,0,1,0,60,1
-.68574971,-.15723199,-.10425569,-.51934737,.93805188,0,1,0,15,1
-.68574971,.32355374,-1.8129127,1.4777263,1.3544003,0,0,-45,0,1
.2294292,-.75135803,.5188064,1.6294568,1.4771882,1,0,-23,0,1
-.68574971,.055800289,-.6269474,.19311704,1.0124115,0,0,-23,0,1
-.68574971,-1.6009991,-.047952123,-.89365029,.13538368,1,0,-66,0,1
.44870123,-.67780226,-.10425569,1.0288062,.53153908,1,0,-59,0,1
.21589714,.030879738,.60707837,.12333211,.43324566,1,1,0,65,1
-.68574971,-.55264467,-1.5295335,-.37104806,.62200004,0,1,0,9,1
.21589714,.77809304,,.41029865,-.9313367,0,0,-11,0,1
-.68574971,-1.2254766,,1.8157024,.30837962,0,0,-46,0,1
-.68574971,-.5702166,-.97828776,-1.1191484,.29825228,1,1,0,56,1
-.68574971,.5204016,.71367323,-.56328833,-.27120459,0,0,-62,0,1
-.68574971,-1.6372545,,.87037867,.73479462,1,1,0,1,1
-.68574971,-.15952359,1.5697131,-.16780657,.057291247,1,1,0,76,1
.44870123,.61258906,2.739661,-1.088501,.76240611,1,1,0,18,1
-.68574971,-.17495669,2.319041,-.25247982,.25205886,0,1,0,2,1
-.68574971,-.6623894,2.9536366,-.0099636139,.88473636,1,1,0,80,1
-.68574971,1.553213,-1.1301328,1.9448398,-.92056888,0,0,-26,0,1
-.68574971,1.0559332,-.6269474,.20709336,.58243126,1,1,0,55,1
-.68574971,.93443835,-.73073208,-.55861002,.30182499,0,0,-73,0,1
1.131076,.66035825,.7629357,-.74491054,.57229191,1,0,-62,0,1
-.68574971,-.21205531,-.97828776,-.55740529,.51536626,0,0,-38,0,1
-.68574971,.42549625,-.73073208,-.28772885,.037620299,0,1,0,57,1
-.68574971,.55044776,.42183858,-.32896248,.27460864,0,1,0,47,1
-.68574971,-.7172572,-.29550767,-.69495064,.74129623,1,0,-51,0,1
-.68574971,.6885184,.0053063412,-.91238886,-.35691062,0,0,-40,0,1
-.68574971,-.48696223,.103893,-1.0065408,.56360173,1,1,0,11,1
1.3638802,-.45425701,-.44735283,-.6690976,-.18372087,0,1,0,56,1
-.68574971,.77658594,,-.93055022,1.1555554,0,1,0,61,1
-.68574971,-.67542225,-1.1301328,-1.1441346,-.011764467,0,0,-22,0,1
-.68574971,-1.0818363,.60707837,.5267725,1.3106811,0,1,0,20,1
.2294292,-.68124557,-.29550767,-1.2146932,-.51551831,0,0,-12,0,1
-.68574971,.68830764,-.84675348,-1.0562968,-.018641813,0,0,-12,0,1
-.68574971,-.36446148,.38727227,-.78162259,-.64699131,0,1,0,54,1
-.68574971,-1.3659054,.31427255,-.52074558,.31737769,0,1,0,75,1
-.68574971,.86759758,.14971721,-.97087717,.27939719,0,0,-34,0,1
.2294292,.71128422,.19350407,-.74969763,.78670013,0,1,0,73,1
-.68574971,-1.1304353,-.6269474,-.93130749,-.20603731,0,0,-46,0,1
-.68574971,-.79066104,-.6269474,-.76509428,.090806924,0,0,-22,0,1
-.68574971,1.0153059,-.6269474,-.82953066,.44255018,0,0,-5,0,1
-.68574971,1.4759246,-.047952123,-.62624478,.45495689,0,0,-56,0,1
1.813718,1.7038741,-.29550767,-.52417964,-.68337053,1,0,-53,0,1
-.68574971,-.88540244,-.97828776,-.20797509,.75184464,0,0,-66,0,1
-.68574971,.10143013,-1.5295335,-.98940194,-.52179557,0,0,-52,0,1
-.68574971,.22709405,-.53306276,-1.4322327,.34025142,0,1,0,52,1
-.68574971,1.6953171,-1.3097274,-.7367937,.18019705,0,0,-2,0,1
.21589714,.14408982,-.84675348,-.62261516,.94183874,0,0,-78,0,1
.67926675,1.0803642,-.73073208,.35526231,.83906817,1,1,0,6,1
-.68574971,1.1737409,-.36850739,-.42881966,.9607271,0,0,-18,0,1
-.68574971,1.4470702,-1.3097274,.72716278,.2296201,0,0,-19,0,1
-.68574971,-.75184953,-.84675348,-1.056695,.86665356,0,0,-72,0,1
-.68574971,-.092897475,,-1.0672581,.70003682,0,0,-76,0,1
-.68574971,-.08513511,-.73073208,-.68803579,.73674488,0,0,-59,0,1
-.68574971,1.4899538,-.6269474,-.81430352,1.1844265,0,0,-23,0,1
-.68574971,1.6834083,-.53306276,-.44952664,.68329465,1,0,-5,0,1
-.68574971,.66719711,-.22754674,-1.4466096,.51398659,0,1,0,15,1
-.68574971,-.12742661,-.29550767,-.57717025,.84716159,1,0,-18,0,1
.91520107,.52882278,-.22754674,-.6213696,.68387127,0,0,-49,0,1
-.68574971,1.0746429,-.84675348,-.53416044,.62015152,0,1,0,14,1
-.68574971,.1742485,-.97828776,-1.3239102,1.2417247,0,0,-45,0,1
-.68574971,1.8861417,-1.5295335,-1.0060959,.053797115,0,0,-1,0,1
-.68574971,.35678786,-.97828776,-1.1705184,-.099046253,0,1,0,47,1
.44870123,.31073105,-.6269474,-.50028354,.24062632,0,0,-63,0,1
-.68574971,.36300686,.19350407,-.45895016,1.264225,0,1,0,46,1
-.68574971,-.099424966,-.53306276,-.22244588,1.0034229,0,1,0,7,1
-.68574971,-.1974249,-.44735283,-.72899616,1.4134636,0,1,0,12,1
.67926675,-1.0201926,-.44735283,-1.176965,.59312814,0,1,0,15,1
.67926675,-.10352851,-.36850739,-1.2048464,.09536054,0,0,-40,0,1
-.68574971,.64180285,-.047952123,-.63005197,1.0941582,0,0,-42,0,1
-.68574971,1.5296427,-1.5295335,-.15110201,1.2323424,0,1,0,20,1
-.68574971,.49313262,-1.1301328,-.76911771,1.2235552,0,1,0,16,1
-.68574971,.8885324,-.84675348,-.21970525,1.3337604,0,0,-62,0,1
-.68574971,.043996833,.85463393,-.35476491,1.1306529,0,0,-57,0,1
-.68574971,-1.279948,-.97828776,-1.2613202,1.3390532,0,0,-65,0,1
-.68574971,.2149893,-1.3097274,-.94450551,-.41736776,0,0,-71,0,1
3.6305439,.4051283,.66181684,-1.2689092,.25548562,0,0,-36,0,1
-.68574971,.68742371,.91820711,-1.2536852,1.3210808,0,0,-37,0,1
-.68574971,1.3148863,-.10425569,-.94824237,.040914591,1,1,0,62,1
-.68574971,1.454657,.14971721,-.67029142,.1164267,0,0,-18,0,1
.44870123,-.1895252,,-.47366139,1.4035006,0,0,-56,0,1
1.813718,.48440638,-.73073208,-.7766574,1.13153,0,0,-28,0,1
.44870123,1.6935347,-.22754674,-.62142932,1.2654539,0,0,-27,0,1
-.68574971,1.3460802,-.10425569,-1.1597617,.63997078,1,1,0,71,1
-.68574971,.97316998,.055832535,-1.0048672,1.1289828,1,1,0,37,1
-.68574971,-.14595257,.19350407,-1.2063373,-.15050456,1,1,0,2,1
-.68574971,.1157302,1.0342286,-.94158441,.64339882,1,1,0,27,1
-.68574971,-.27059439,1.6892587,.17544323,1.1361704,1,1,0,7,1
-.68574971,.49911332,.60707837,-.73022586,1.3039234,1,1,0,34,1
-.68574971,-1.6042321,-.10425569,-.52859312,.30691752,1,0,-29,0,1
-.68574971,-.87172556,-.22754674,-.049329139,.39096102,0,1,0,17,1
-.68574971,-.83963758,-.97828776,-.9726209,.77339798,0,0,-15,0,1
-.68574971,-.12803817,-.53306276,-.96386546,-.2519179,1,0,-80,0,1
-.68574971,.0029358845,1.2756847,.72284448,1.2339575,1,1,0,6,1
.2294292,-.2501249,.27563861,.51141709,-.66913778,1,1,0,62,1
.44870123,-.53679478,-.53306276,-.72793496,.44043994,1,0,-21,0,1
1.131076,-1.366951,-.29550767,1.686968,.80853283,1,1,0,16,1
1.131076,1.2392573,.055832535,-.55191058,.88455266,1,1,0,20,1
-.68574971,.9368726,-.44735283,-.82534784,1.1226426,1,0,-49,0,1
1.3638802,-.015273811,.57852423,-1.1201639,.64481086,0,0,-81,0,1
-.68574971,1.0990145,-.84675348,-1.1088846,.31975207,0,0,-70,0,1
-.68574971,-.17080256,-1.3097274,-.69469619,-.37939042,0,1,0,55,1
-.68574971,-.2192689,.0053063412,-.03305503,1.0262175,1,1,0,42,1
-.68574971,1.2470571,.055832535,-.72099102,.36674458,1,0,-27,0,1
-.68574971,1.1608266,-.84675348,-.48903918,.84611183,1,0,-34,0,1
-.68574971,.51887029,-.84675348,-.60832059,.71335715,0,0,-51,0,1
-.68574971,.046391379,-.53306276,.24640149,.28678733,0,0,-77,0,1
.44870123,.033355597,-2.2123134,-.26772207,.89203745,0,1,0,0,1
-.68574971,.45007646,-.73073208,-1.2161846,.54303765,0,1,0,13,1
-.68574971,1.7144336,-.73073208,.27472398,-1.046131,0,0,-32,0,1
-.68574971,.054217644,-.16397354,-.36064231,1.6208439,1,1,0,55,1
-.68574971,1.3373442,-.44735283,-.84944457,1.400045,0,0,-72,0,1
.2294292,-.44981125,-.22754674,.26708764,.040880911,1,0,-41,0,1
-.68574971,.14054492,-.84675348,-.39513183,.40804672,0,0,-60,0,1
-.68574971,.22250885,-.44735283,-.74642527,-.2250955,0,0,-28,0,1
1.813718,.27370265,.60707837,.52505207,1.3009464,0,1,0,82,1
-.68574971,.8373484,-.22754674,-.51366252,1.1384883,0,1,0,63,1
-.68574971,.11869315,-.44735283,-1.055971,.31415209,0,0,-8,0,1
-.68574971,.93088371,-.6269474,1.1246456,1.4105679,0,0,-49,0,1
-.68574971,-.56298661,-.22754674,-.57792133,.11561561,1,1,0,82,1
-.68574971,-1.1123112,.055832535,-.71810502,-.39733118,0,1,0,46,1
-.68574971,-.49591976,-.6269474,-1.2411829,-.91117877,0,0,-12,0,1
-.68574971,1.5589927,-.29550767,1.8801783,1.3656769,0,0,-25,0,1
-.68574971,-.29655036,.14971721,.13983026,.15668051,0,0,-68,0,1
-.68574971,.76642805,-.97828776,-.15060033,.75644016,1,0,-67,0,1
-.68574971,-.15874508,.38727227,-.17046413,.82899773,0,1,0,67,1
-.68574971,.073996343,-.29550767,-.91304004,1.091553,1,1,0,49,1
-.68574971,.6382997,-.84675348,.2280616,.92398864,0,1,0,10,1
-.68574971,.68596298,-1.3097274,-.51093149,-.21773389,0,1,0,14,1
-.68574971,.41079307,-.44735283,.33482933,.34449601,0,0,-57,0,1
-.68574971,-1.6150984,-.36850739,-.10815652,-.11177506,0,1,0,35,1
-.68574971,.42018801,-.22754674,-.2502791,.58978164,1,1,0,54,1
.44870123,-.47071999,.103893,.63896441,.31801254,0,1,0,17,1
-.68574971,-.85352641,.103893,-.13389462,.028101141,1,1,0,65,1
-.68574971,.2448414,-2.2123134,-.077364698,-.46308181,0,0,-59,0,1
-.68574971,-.8206467,-1.1301328,-.77214628,.70174545,0,1,0,26,1
-.68574971,-.85156769,1.070052,.69430113,.56738299,0,0,-40,0,1
-.68574971,1.2532156,-.16397354,2.5447166,2.5804212,0,0,-79,0,1
-.68574971,.12525336,,1.3141586,1.5792952,1,1,0,7,1
-.68574971,.91511959,-.6269474,-.56585544,.38544187,0,1,0,1,1
-.68574971,-.14655504,.055832535,-.050094645,-.089986101,0,1,0,66,1
-.68574971,.23029351,-.73073208,.46723607,-.11048274,0,0,-19,0,1
.44870123,.75640172,-.22754674,.50070935,1.5277021,0,1,0,1,1
2.9648309,.17224909,.31427255,-.18825778,.43078622,0,1,0,62,1
-.68574971,-.20718381,.68808627,-.58328265,.96283048,0,0,-77,0,1
-.68574971,-.79387271,-.84675348,-.1291278,.47385272,0,0,-61,0,1
-.68574971,1.0607876,.14971721,1.2300152,.67437875,1,1,0,56,1
-.68574971,-.50768584,-.22754674,-.99568021,.49820831,0,1,0,34,1
-.68574971,-.58649856,-1.5295335,-.24084611,.82966381,0,0,-2,0,1
-.68574971,-.40840563,-.84675348,-.91886461,.66418177,0,0,-23,0,1
1.813718,-.80961972,-.84675348,.30884793,-.44516185,0,1,0,69,1
-.68574971,1.0357847,-1.3097274,2.1327317,1.3344949,0,0,-10,0,1
-.68574971,1.4818474,-.10425569,-1.3602756,-.35854641,0,1,0,9,1
-.68574971,-1.2176747,1.6607049,-1.3974093,-.74190426,0,0,-67,0,1
.44870123,.61202514,.055832535,.92233151,.063939653,0,1,0,3,1
.44870123,.021985658,-.29550767,-.84345472,.54573953,1,0,-24,0,1
-.68574971,-.44853553,-.047952123,-.59442335,.18758854,0,1,0,28,1
1.3638802,-.2654666,-.53306276,.26765698,.54816127,1,1,0,28,1
-.68574971,-.41424179,.31427255,.68966568,1.001693,1,1,0,34,1
-.68574971,-1.3965857,-.97828776,-1.0249428,-.074984916,0,1,0,70,1
-.68574971,-.11226196,,-1.4453757,-.54556018,0,1,0,41,1
-.68574971,-1.238446,-.97828776,-1.053899,.83642811,0,1,0,34,1
2.2655272,-.38056472,.5188064,-1.1281056,-.23325919,0,0,-22,0,1
-.68574971,1.0554301,-.36850739,-.66672826,-.21353081,1,1,0,33,1
-.68574971,-1.3566115,,-1.3962616,.64579326,0,0,-58,0,1
-.68574971,1.8364248,-1.5295335,-.93532759,1.4691637,0,1,0,21,1
